conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
13611,Mali,Government of Mali,72,,FLM,6267,,1,Macina Empire,2015,1,0,3,2015-01-05,1,2015-06-27,1,1,2015-10-28,,432,,,,432,4,24.1
13637,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",IS,234,,1,Islamic State,2015,1,0,4,2015-02-09,1,2015-03-03,1,0,,,700,"2, 770",,,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",IS,234,,1,Islamic State,2016,2,1,4,2015-02-09,1,2015-03-03,1,0,,,700,"2, 770",,,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2017,2,1,4,2015-02-09,1,2015-03-03,1,0,,,700,2,,,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2018,2,1,4,2015-02-09,1,2015-03-03,1,0,,,700,2,,,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2019,2,1,4,2015-02-09,1,2015-03-03,1,0,,,700,2,,,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2020,1,1,4,2015-02-09,1,2015-03-03,1,0,,,700,2,,,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2021,1,1,4,2015-02-09,1,2015-03-03,1,0,,,700,2,,,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,,IS,234,,1,Islamic State,2022,1,1,3,2015-02-09,1,2015-03-03,1,0,,,700,,,,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,,IS,234,,1,Islamic State,2023,1,1,3,2015-02-09,1,2015-03-03,1,0,,,700,,,,700,3,24.1
13638,Cameroon,Government of Cameroon,83,Government of Chad,IS,234,,1,Islamic State,2015,1,0,4,2015-03-19,1,2015-08-11,1,0,,,471,483,,,471,4,24.1
13638,Cameroon,Government of Cameroon,83,,IS,234,,1,Islamic State,2016,1,0,3,2015-03-19,1,2015-08-11,1,1,2016-10-06,,471,,,,471,4,24.1
13638,Cameroon,Government of Cameroon,83,Government of Chad,IS,234,,1,Islamic State,2019,1,0,4,2015-03-19,1,2019-04-27,1,1,2019-09-17,,471,483,,,471,4,24.1
13638,Cameroon,Government of Cameroon,83,Government of Nigeria,IS,234,,1,Islamic State,2021,1,0,4,2015-03-19,1,2021-07-09,1,1,2021-11-28,,471,475,,,471,4,24.1
13638,Cameroon,Government of Cameroon,83,,IS,234,,1,Islamic State,2023,1,0,3,2015-03-19,1,2023-06-05,2,0,,,471,,,,471,4,24.1
13639,Niger,Government of Niger,75,Government of Chad,IS,234,,1,Islamic State,2015,1,0,4,2015-03-26,1,2015-03-30,1,0,,,436,483,,,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of Nigeria",IS,234,,1,Islamic State,2016,1,0,4,2015-03-26,1,2015-03-30,1,0,,,436,"475, 483",,,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2017,1,0,4,2015-03-26,1,2015-03-30,1,0,,,436,"2, 220, 483",,,436,4,24.1
13639,Niger,Government of Niger,75,"Government of France, Government of United States of America",IS,234,,1,Islamic State,2018,1,0,4,2015-03-26,1,2015-03-30,1,0,,,436,"2, 220",,,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2019,1,1,4,2015-03-26,1,2015-03-30,1,0,,,436,"2, 220, 483",,,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2020,1,1,4,2015-03-26,1,2015-03-30,1,0,,,436,"2, 220, 483",,,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2021,1,1,4,2015-03-26,1,2015-03-30,1,0,,,436,"2, 220, 483",,,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,,1,Islamic State,2022,1,1,4,2015-03-26,1,2015-03-30,1,0,,,436,"2, 220, 483",,,436,4,24.1
13639,Niger,Government of Niger,75,Government of France,IS,234,,1,Islamic State,2023,1,1,4,2015-03-26,1,2015-03-30,1,0,,,436,220,,,436,4,24.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2015,1,0,3,2015-05-27,1,2015-05-27,1,1,2015-11-01,,483,,,,483,4,24.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2017,1,0,3,2015-05-27,1,2017-05-05,1,0,,,483,,,,483,4,24.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2018,1,0,3,2015-05-27,1,2017-05-05,1,0,,,483,,,,483,4,24.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2019,1,0,3,2015-05-27,1,2017-05-05,1,0,,,483,,,,483,4,24.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2020,1,0,3,2015-05-27,1,2017-05-05,1,0,,,483,,,,483,4,24.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2021,1,0,3,2015-05-27,1,2017-05-05,1,0,,,483,,,,483,4,24.1
13640,Chad,Government of Chad,87,,IS,234,,1,Islamic State,2022,1,0,3,2015-05-27,1,2017-05-05,1,1,2022-11-22,,483,,,,483,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2015,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2016,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,24.1
13641,Nigeria,Government of Nigeria,84,Government of Chad,IS,234,,1,Islamic State,2017,1,1,4,2015-03-15,1,2015-03-22,1,0,,,475,483,,,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2018,1,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2019,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2020,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2021,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,,1,Islamic State,2022,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471, 483",,,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Niger",IS,234,,1,Islamic State,2023,2,1,4,2015-03-15,1,2015-03-22,1,0,,,475,"436, 471",,,475,4,24.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,,IS,234,,1,Islamic State,2015,1,0,3,2015-03-20,1,2015-03-20,1,1,2015-10-06,,678,,,,678,2,24.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,,IS,234,,1,Islamic State,2017,1,0,3,2015-03-20,1,2017-05-18,1,1,2017-05-18,,678,,,,678,2,24.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,,IS,234,,1,Islamic State,2020,1,0,3,2015-03-20,1,2020-08-20,1,1,2020-09-18,,678,,,,678,2,24.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2015,1,0,3,2015-03-13,1,2015-07-13,1,0,,,501,,,,501,4,24.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2016,1,0,3,2015-03-13,1,2015-07-13,1,0,,,501,,,,501,4,24.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2017,1,0,3,2015-03-13,1,2015-07-13,1,0,,,501,,,,501,4,24.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2018,1,0,3,2015-03-13,1,2015-07-13,1,0,,,501,,,,501,4,24.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,,1,Northeastern Province and Coast,2019,1,0,4,2015-03-13,1,2015-07-13,1,0,,,501,2,,,501,4,24.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,,1,Northeastern Province and Coast,2020,1,0,4,2015-03-13,1,2015-07-13,1,0,,,501,2,,,501,4,24.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,,1,Northeastern Province and Coast,2021,1,0,4,2015-03-13,1,2015-07-13,1,0,,,501,2,,,501,4,24.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2022,1,0,3,2015-03-13,1,2015-07-13,1,0,,,501,,,,501,4,24.1
13646,Kenya,Government of Kenya,91,,Al-Shabaab,717,,1,Northeastern Province and Coast,2023,1,0,3,2015-03-13,1,2015-07-13,1,0,,,501,,,,501,4,24.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2015,1,0,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,24.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2016,1,1,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,24.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2017,1,1,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,24.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2018,1,1,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,24.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2019,1,1,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,24.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2020,1,1,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,24.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2021,1,1,3,2005-02-01,1,2015-01-29,1,0,,,651,,,,651,2,24.1
13648,Egypt,Government of Egypt,117,,IS,234,,1,Islamic State,2022,1,1,3,2005-02-01,1,2015-01-29,1,1,2022-12-30,,651,,,,651,2,24.1
13653,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2015,1,0,3,2015-04-19,1,2015-06-04,1,0,,,750,,,,750,3,24.1
13653,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2016,1,0,3,2015-04-19,1,2015-06-04,1,0,,,750,,,,750,3,24.1
13653,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2017,1,0,3,2015-04-19,1,2015-06-04,1,0,,,750,,,,750,3,24.1
13653,India,Government of India,141,,UNLFW,6320,,1,Western South East Asia,2018,1,0,3,2015-04-19,1,2015-06-04,1,1,2018-12-03,,750,,,,750,3,24.1
13674,Bangladesh,Government of Bangladesh,143,,IS,234,,1,Islamic State,2016,1,0,3,2015-11-04,1,2016-08-29,1,0,,,771,,,,771,3,24.1
13674,Bangladesh,Government of Bangladesh,143,,IS,234,,1,Islamic State,2017,1,0,3,2015-11-04,1,2016-08-29,1,1,2017-09-06,,771,,,,771,3,24.1
13675,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2014,1,0,3,2014-06-25,1,2014-08-03,2,0,,,660,,,,660,2,24.1
13675,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2015,1,0,3,2014-06-25,1,2014-08-03,2,1,2015-12-15,,660,,,,660,2,24.1
13675,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2017,1,0,3,2014-06-25,1,2017-08-19,1,1,2017-08-27,,660,,,,660,2,24.1
13694,Libya,Government of Libya,111,,IS,234,,1,Islamic State,2015,1,0,3,2015-03-14,1,2015-03-18,1,0,,,620,,,,620,4,24.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,,1,Islamic State,2016,2,1,4,2015-03-14,1,2015-03-18,1,0,,,620,2,,,620,4,24.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,,1,Islamic State,2017,1,1,4,2015-03-14,1,2015-03-18,1,0,,,620,2,,,620,4,24.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,,1,Islamic State,2018,1,1,4,2015-03-14,1,2015-03-18,1,0,,,620,2,,,620,4,24.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,,1,Islamic State,2019,1,1,4,2015-03-14,1,2015-03-18,1,1,2019-09-29,,620,2,,,620,4,24.1
13721,Algeria,Government of Algeria,109,,IS,234,,1,Islamic State,2015,1,0,3,2014-10-10,1,2015-05-20,1,1,2015-05-20,,615,,,,615,4,24.1
13809,Syria,Government of Syria,118,,SDF,6288,,3,Rojava Kurdistan,2016,1,0,3,2015-12-06,1,2016-04-23,1,1,2016-11-28,,652,,,,652,2,24.1
13809,Syria,Government of Syria,118,,SDF,6288,,3,Rojava Kurdistan,2018,1,0,3,2015-12-06,1,2018-09-08,1,1,2018-12-23,,652,,,,652,2,24.1
13809,Syria,Government of Syria,118,,SDF,6288,,3,Rojava Kurdistan,2023,1,0,3,2015-12-06,1,2023-11-06,1,0,,,652,,,,652,2,24.1
13840,Burkina Faso,Government of Burkina Faso,78,Government of France,IS,234,,1,Islamic State,2019,1,0,4,2017-10-23,1,2019-08-19,1,0,,,439,220,,,439,4,24.1
13840,Burkina Faso,Government of Burkina Faso,78,Government of France,IS,234,,1,Islamic State,2020,1,0,4,2017-10-23,1,2019-08-19,1,0,,,439,220,,,439,4,24.1
13840,Burkina Faso,Government of Burkina Faso,78,"Government of Chad, Government of France, Government of Mali, Government of Niger",IS,234,,1,Islamic State,2021,1,0,4,2017-10-23,1,2019-08-19,1,0,,,439,"220, 432, 436, 483",,,439,4,24.1
13840,Burkina Faso,Government of Burkina Faso,78,"Government of France, Government of Niger",IS,234,,1,Islamic State,2022,1,0,4,2017-10-23,1,2019-08-19,1,0,,,439,"220, 436",,,439,4,24.1
13840,Burkina Faso,Government of Burkina Faso,78,,IS,234,,1,Islamic State,2023,1,1,3,2017-10-23,1,2019-08-19,1,0,,,439,,,,439,4,24.1
13886,Jordan,Government of Jordan,120,,IS,234,,1,Islamic State,2016,1,0,3,2016-03-02,2,2016-12-18,1,1,2016-12-29,,663,,,,663,2,24.1
13902,Turkey,Government of Turkey,115,,IS,234,,1,Islamic State,2015,1,0,3,2015-07-23,1,2015-11-14,1,0,,,640,,,,640,2,24.1
13902,Turkey,Government of Turkey,115,,IS,234,,1,Islamic State,2016,2,1,3,2015-07-23,1,2015-11-14,1,0,,,640,,,,640,2,24.1
13902,Turkey,Government of Turkey,115,,IS,234,,1,Islamic State,2017,1,1,3,2015-07-23,1,2015-11-14,1,1,2017-09-06,,640,,,,640,2,24.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2016,1,0,3,2016-02-12,1,2016-10-24,1,0,,,770,,,,770,3,24.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2017,1,0,3,2016-02-12,1,2016-10-24,1,0,,,770,,,,770,3,24.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2018,1,0,3,2016-02-12,1,2016-10-24,1,0,,,770,,,,770,3,24.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2019,1,0,3,2016-02-12,1,2016-10-24,1,1,2019-10-28,,770,,,,770,3,24.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2021,1,0,3,2016-02-12,1,2021-12-20,1,0,,,770,,,,770,3,24.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2022,1,0,3,2016-02-12,1,2021-12-20,1,0,,,770,,,,770,3,24.1
13936,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2023,1,0,3,2016-02-12,1,2021-12-20,1,0,,,770,,,,770,3,24.1
14074,Somalia,Government of Somalia,95,,Republic of Somaliland,675,,1,Somaliland,2018,1,0,3,2016-07-18,1,2018-05-15,1,1,2018-11-05,,520,,,,520,4,24.1
14113,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",IS,234,,1,Islamic State,2017,1,0,4,2017-02-04,1,2017-07-09,1,0,,,432,"2, 200, 210, 211, 220, 225, 235, 260, 305, 310, 316, 325, 346, 360, 366, 367, 368, 371, 375, 380, 385, 390, 404, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 616, 651, 663, 678, 710, 760, 771, 780, 790, 811, 850, 92",,,432,4,24.1
14113,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of New Zealand, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",IS,234,,1,Islamic State,2018,1,0,4,2017-02-04,1,2017-07-09,1,0,,,432,"2, 20, 200, 210, 211, 220, 225, 230, 235, 260, 305, 310, 316, 325, 346, 360, 366, 367, 368, 371, 375, 380, 385, 390, 420, 433, 434, 435, 436, 437, 438, 439, 450, 451, 452, 461, 471, 475, 483, 501, 516, 530, 580, 616, 640, 651, 663, 70, 710, 760, 770, 771, 780, 790, 811, 850, 90, 92, 920",,,432,4,24.1
